X,Y
1322.4834,731.51154
840.67163,280.79324
889.65247,231.82385
1410.4491,804.46594
811.6829,253.81012
1340.4764,686.5397
763.70166,423.70395
1346.474,813.4603
1283.4987,791.47406
733.7134,341.75516
1034.5958,998.34485
1468.4264,878.41974
1979.2269,967.36414
1799.2971,1094.2848
774.6974,324.76578
1769.3088,1180.2311
1819.2893,1116.2711
871.6595,316.77078
671.7376,426.70206
1257.5088,723.51654
1791.3003,1024.3286
1699.3362,1114.2723
1585.3807,982.35474
1297.4932,767.4891
1276.5013,777.48285
1100.5701,800.46844
1075.5798,911.3991
1280.4998,722.5172
1451.433,939.38165
1259.508,747.5016
1353.4713,784.47845
1530.4022,978.3573
1289.4963,834.4472
1406.4506,893.4104
1396.4545,764.49097
1625.3651,1051.3116
1774.3069,1112.2736
1348.4733,794.4722
1314.4866,727.51404
892.6513,243.81638
1864.2717,993.3479
1282.499,803.4666
1821.2886,946.37726
1346.474,766.4897
1196.5326,398.71954
1392.456,861.43036
1244.5139,731.51154
1747.3175,1132.2611
1270.5037,665.5528
1767.3097,1081.293
1843.28,953.3729
1880.2655,1066.3024
1136.556,633.57275
1553.3932,794.4722
783.69385,183.85385
806.6849,479.66895
759.70325,477.67023
1763.3112,1106.2773
1565.3885,1040.3186
1672.3468,911.3991
862.663,165.86508
1341.476,802.4672
1291.4955,693.5353
1777.3058,1086.2898
765.7009,371.73642
1795.2987,933.3854
790.69116,554.62213
1231.5189,676.5459
1373.4635,822.4547
1000.60913,811.4616
1314.4866,775.4841
1098.5709,567.614
801.6868,375.73392
1346.474,638.56964
1278.5006,638.56964
1481.4213,869.42535
1727.3253,896.4085
1296.4935,741.5053
1363.4674,736.5084
1453.4323,834.4472
1764.3108,1190.2249
1633.3619,1049.313
1457.4307,954.37225
1354.471,666.5522
884.6544,422.70456
1205.529,612.5859
1321.4838,628.5759
1676.3452,947.37665
811.6829,265.8026
1350.4725,836.446
1820.289,1176.2336
1315.4861,800.46844
944.631,223.82886
1031.597,274.797
1315.4861,764.49097
1877.2667,862.42975
1362.4678,648.5634
921.64,288.78827
1218.524,670.5497
851.6673,346.75204
1228.5201,716.52094
1189.5354,806.4647
1160.5466,708.52594
851.6673,437.6952
785.6931,513.6477
1329.4807,733.5103
1404.4514,831.4491
1425.4432,794.4722
1289.4963,730.5122
1303.4908,794.4722
1026.599,482.6671
1213.526,763.4916
1281.4994,932.38605
1310.488,719.51904
1323.483,698.53217
1238.5162,809.4628
1698.3365,1102.2798
733.7134,275.7964
781.69464,763.4916
1236.517,850.43726
1313.4869,679.54407
1367.4658,818.4572
1789.301,1006.33984
1291.4955,761.4928
1910.2538,950.37476
1757.3136,1125.2655
1744.3186,1102.2798
827.6767,297.78265
1295.4939,732.5109
1605.3729,1004.34106
691.7298,178.85696
1530.4022,530.6371
1844.2795,948.37604
914.6427,528.63837
1211.5267,541.63025
1298.4928,774.4847
1677.3448,975.35913
1803.2955,1087.2892
1376.4623,727.51404
1366.4662,795.4716
1188.5358,662.5547
1226.5209,731.51154
1307.4893,779.48157
865.66187,320.76828
789.6915,422.70456
1821.2886,693.5353
1332.4795,756.496
1316.4857,740.5059
1447.4346,688.53845
819.6798,443.69144
814.68176,484.66583
1540.3983,916.396
1824.2874,958.3698
1823.2878,1113.273
1854.2756,1093.2854
1274.5022,700.53094
1654.3538,1202.2174
1368.4655,909.4004
1741.3198,1086.2898
1291.4955,744.5034
1310.488,690.5372
1517.4072,993.3479
708.72314,580.6059
1764.3108,1071.2992
1710.3319,1134.2599
1284.4983,771.4866
1503.4127,979.3567
829.6759,426.70206
1334.4788,769.48785
790.69116,349.75015
1789.301,1162.2423
1471.4252,680.5434
832.67474,319.7689
1811.2925,1052.311
1695.3378,1194.2224
1527.4033,998.34485
813.6821,181.85509
1737.3214,1146.2523
1809.2932,1133.2605
1265.5056,805.46533
1249.512,713.5228
1747.3175,980.3561
778.6958,336.75827
1293.4948,730.5122
1278.5006,804.46594
847.6689,362.74203
915.64233,396.7208
1469.426,730.5122
1792.2999,1017.3329
1788.3014,1077.2954
1298.4928,716.52094
1248.5123,698.53217
1267.5049,834.4472
1166.5443,627.57654
1316.4857,695.53406
1238.5162,589.6003
1403.4518,756.496
1327.4814,704.52844
1247.5127,790.47473
1709.3323,1215.2092
974.61926,153.87259
1725.326,1096.2836
862.663,315.7714
1277.501,670.5497
1054.588,659.5565
1773.3073,1005.34045
1745.3182,1271.1743
1333.4791,679.54407
1325.4822,730.5122
1281.4994,667.5515
812.68256,450.68707
981.6166,448.68832
809.6837,377.73267
1279.5002,812.461
1822.2882,1268.1761
1274.5022,773.48535
1303.4908,730.5122
1821.2886,1177.233
1333.4791,858.43225
1787.3019,1099.2817
1771.3081,1130.2623
1305.49,668.5509
803.68604,467.67645
1805.2948,1066.3024
1347.4736,864.42847
1240.5154,677.5453
1532.4014,998.34485
1247.5127,643.5665
1699.3362,982.35474
1366.4662,771.4866
784.6935,360.7433
1266.5052,644.5659
1241.515,745.5028
1530.4022,952.37354
1289.4963,728.5134
1090.574,704.52844
1337.4775,964.366
1194.5334,314.77203
1751.3159,1100.2811
814.68176,518.6446
1144.5529,953.3729
812.68256,507.6515
1067.583,243.81638
1324.4827,597.5953
1795.2987,1004.34106
1851.2769,1013.33545
860.6638,403.71643
1773.3073,899.4066
1745.3182,889.4129
1254.51,774.4847
1277.501,728.5134
1824.2874,1018.3323
1259.508,764.49097
1893.2605,994.3473
1254.51,773.48535
1366.4662,1039.3192
1252.5107,740.5059
1495.4159,892.411
1211.5267,990.34985
1484.4202,947.37665
951.6283,282.79202
1703.3346,1097.283
1281.4994,705.52783
1333.4791,687.53906
1228.5201,685.5403
1802.296,794.4722
1788.3014,1093.2854
1385.4589,721.5178
1303.4908,798.4697
1773.3073,1112.2736
1511.4097,935.38416
1099.5704,809.4628
1133.5573,571.6115
1831.2847,1029.3254
994.6115,195.84634
1311.4877,785.47784
1181.5385,838.44476
1279.5002,693.5353
1845.2792,1096.2836
1326.4818,723.51654
834.67395,418.70706
706.72394,499.6565
1198.5319,689.5378
1770.3085,1106.2773
1180.5388,733.5103
1679.344,1001.3429
1254.51,732.5109
1715.33,990.34985
1817.2902,1005.34045
963.6236,377.73267
1273.5026,716.52094
1468.4264,863.42914
1528.403,567.614
1404.4514,821.4553
1796.2983,1029.3254
1300.492,908.401
1749.3167,1187.2268
1308.4889,733.5103
1133.5573,250.81198
785.6931,263.80386
810.68335,321.76764
1569.387,1171.2367
1331.4799,734.5097
1189.5354,739.5066
1759.3127,1175.2343
739.71106,271.7989
1312.4873,717.5203
920.6404,320.76828
1720.328,1242.1924
896.6497,579.6065
1766.31,1094.2848
1490.4178,788.47595
1833.2839,1127.2643
1415.4471,1194.2224
786.6927,395.72144
897.64935,264.80325
1306.4896,697.5328
1476.4232,900.406
1276.5013,698.53217
1286.4974,800.46844
1328.4811,692.53595
1786.3022,1112.2736
1037.5947,461.6802
822.67865,355.7464
1172.542,639.56903
882.6552,449.6877
1719.3284,1072.2986
1262.5068,762.4922
1321.4838,717.5203
1824.2874,996.34607
879.6564,286.78952
1700.3358,1190.2249
1346.474,752.4985
1819.2893,937.3829
736.7122,328.76328
764.7013,207.83887
1331.4799,731.51154
1249.512,738.5072
1253.5104,746.5022
1262.5068,688.53845
1703.3346,1166.2399
1436.4388,885.4154
1645.3573,1064.3036
968.62164,387.72644
778.6958,526.6396
1817.2902,1161.243
1326.4818,668.5509
1270.5037,824.4535
1279.5002,733.5103
1124.5607,460.68082
1792.2999,978.3573
1323.483,858.43225
1856.2749,998.34485
1819.2893,962.3673
1580.3827,575.609
806.6849,443.69144
1845.2792,964.366
733.7134,244.81573
1296.4935,741.5053
1197.5322,736.5084
1463.4283,877.42035
1278.5006,782.47974
1276.5013,782.47974
806.6849,381.73016
786.6927,383.7289
1528.403,1026.3273
1316.4857,635.57153
1971.23,1017.3329
801.6868,374.73456
860.6638,698.53217
833.6744,556.62085
752.706,443.69144
1237.5166,791.47406
1252.5107,725.5153
1460.4296,716.52094
879.6564,358.74454
1095.572,654.55963
1293.4948,778.48224
1326.4818,826.4522
1209.5276,740.5059
1619.3674,1091.2867
1255.5095,657.5578
1461.4291,946.37726
1324.4827,742.5047
739.71106,517.6452
1747.3175,1111.2742
1288.4967,722.5172
1705.3339,1124.2661
1861.273,1029.3254
1258.5084,788.47595
882.6552,240.81824
1289.4963,713.5228
874.6583,537.63275
1286.4974,723.51654
1429.4417,705.52783
1829.2854,1155.2467
696.72784,366.73953
1214.5256,662.5547
1424.4436,806.4647
1383.4596,730.5122
1374.4631,755.4966
1231.5189,765.49036
1233.5182,633.57275
1836.2827,1037.3204
1782.3038,1064.3036
1759.3127,1035.3217
1800.2968,1044.316
798.688,362.74203
1814.2913,1023.3292
1677.3448,1250.1874
1893.2605,914.3973
1775.3065,1024.3286
1378.4615,805.46533
1268.5045,641.56775
1492.417,552.62335
1804.2952,947.37665
1344.4749,766.4897
1059.586,506.6521
1257.5088,755.4966
1560.3905,1042.3173
1347.4736,742.5047
1850.2772,1144.2537
1410.4491,674.5472
1378.4615,639.56903
1448.4342,524.64087
1272.5029,750.4997
1722.3273,1019.33167
1239.5159,785.47784
1764.3108,994.3473
1264.5061,718.5197
1764.3108,1050.3124
1718.3287,1176.2336
1244.5139,697.5328
1808.2936,945.3779
1325.4822,711.52405
1809.2932,1096.2836
1791.3003,948.37604
778.6958,395.72144
1395.455,689.5378
1211.5267,698.53217
1381.4603,701.5303
729.71497,233.8226
1121.5619,687.53906
1351.472,704.52844
1805.2948,959.36914
1605.3729,1029.3254
1302.4912,739.5066
1472.4248,884.416
1571.3862,1281.1681
736.7122,433.6977
1558.3912,1209.213
1342.4756,788.47595
863.66266,268.80075
1170.5427,721.5178
916.64197,284.79077
1311.4877,772.48596
1628.3639,860.43097
1245.5134,591.599
951.6283,207.83887
1701.3354,1023.3292
1194.5334,769.48785
1011.60486,302.7795
986.6146,409.71268
1657.3527,1050.3124
1308.4889,760.49347
1269.5042,757.4953
1758.3131,1143.2543
1320.4841,723.51654
938.63336,450.68707
1533.401,776.48346
882.6552,299.7814
1179.5392,640.5684
1328.4811,676.5459
1283.4987,666.5522
1298.4928,754.4972
1358.4694,743.5041
1330.4802,795.4716
716.72003,503.654
1206.5287,723.51654
1492.417,709.5253
1493.4166,1150.2499
848.6685,447.68896
1725.326,1065.303
1522.4053,928.38855
1330.4802,691.53656
818.6802,405.71518
862.663,349.75015
1216.5248,775.4841
1285.4978,649.5628
1784.303,822.4547
763.70166,424.7033
759.70325,467.67645
1795.2987,942.37976
858.6646,497.6577
1323.483,1128.2635
1390.4569,824.4535
1798.2975,1029.3254
1460.4296,766.4897
1774.3069,1172.2361
1428.442,841.4429
1253.5104,684.5409
1697.337,1160.2437
1900.2577,891.4116
1053.5885,557.62024
1629.3635,1336.1337
755.70483,428.7008
1751.3159,919.39417
1374.4631,826.4522
1373.4635,769.48785
1257.5088,790.47473
1232.5186,785.47784
792.69037,407.71393
1416.4467,803.4666
1460.4296,839.4441
1262.5068,640.5684
842.67084,327.76392
851.6673,418.70706
1313.4869,761.4928
1213.526,711.52405
1351.472,769.48785
613.76025,350.74954
1201.5306,734.5097
1321.4838,855.43414
1640.3593,1301.1555
1100.5701,894.4097
1257.5088,703.52905
1454.4319,923.39166
1292.4951,679.54407
1379.4612,781.48035
1360.4686,811.4616
1154.549,723.51654
1343.4752,663.554
1329.4807,792.47345
1254.51,692.53595
1358.4694,819.4566
1787.3019,960.3685
778.6958,537.63275
1428.442,741.5053
757.70404,429.7002
733.7134,463.67896
763.70166,273.79764
1423.444,655.559
791.69073,508.65088
1335.4783,754.4972
1416.4467,870.42474
1453.4323,945.3779
1403.4518,760.49347
1694.3381,1251.1868
1772.3077,978.3573
1808.2936,1023.3292
1415.4471,648.5634
1311.4877,651.5615
1243.5143,711.52405
1277.501,718.5197
1474.4241,749.5003
1364.467,677.5453
872.6591,400.7183
1301.4916,753.4978
1779.3049,1065.303
1688.3405,1182.2299
1717.3292,1083.2917
1301.4916,651.5615
1354.471,786.47723
1757.3136,1108.2761
1031.597,583.604
887.65326,241.81763
1330.4802,662.5547
1364.467,716.52094
773.69775,493.66022
1494.4163,1258.1824
999.60956,292.78577
1216.5248,734.5097
719.7189,472.67334
1780.3046,1001.3429
1935.244,1082.2924
1842.2804,893.4104
1042.5928,142.87946
1422.4443,859.43164
1432.4404,819.4566
842.67084,532.63586
1862.2726,1129.263
1282.499,756.496
1027.5986,967.36414
1301.4916,605.5903
961.6244,476.67084
1158.5475,893.4104
1303.4908,737.5078
1822.2882,928.38855
816.68097,336.75827
1894.26,1081.293
1310.488,676.5459
1284.4983,725.5153
705.7243,471.67395
1300.492,794.4722
1743.319,1092.2861
1364.467,689.5378
1677.3448,1205.2155
1648.3561,1093.2854
1131.558,316.77078
1700.3358,975.35913
1474.4241,914.3973
1463.4283,1038.3198
1296.4935,754.4972
1819.2893,1207.2142
1283.4987,559.619
1140.5544,763.4916
1683.3424,1166.2399
1322.4834,690.5372
1319.4846,630.57465
1220.5232,768.48846
1249.512,631.57404
1762.3116,1196.2211
1670.3475,1066.3024
1630.3632,1347.1268
1717.3292,1141.2555
1111.5658,905.4029
1732.3234,1021.33044
1551.394,794.4722
1527.4033,769.48785
1848.2781,1089.288
1262.5068,674.5472
1511.4097,798.4697
828.67633,366.73953
1330.4802,709.5253
820.67944,293.78513
1333.4791,810.4622
1517.4072,470.67456
797.6884,442.69208
1332.4795,745.5028
1823.2878,1267.1768
1294.4944,810.4622
1887.2628,916.396
1842.2804,1048.3136
870.6599,311.7739
1151.5502,831.4491
783.69385,490.6621
1741.3198,1025.3279
1348.4733,832.4485
1442.4365,899.4066
1215.5251,848.4385
1675.3456,1152.2487
1378.4615,810.4622
1797.298,1074.2974
1750.3163,1129.263
1258.5084,723.51654
1797.298,1022.32983
982.61615,591.599
1759.3127,1026.3273
1280.4998,719.51904
893.65094,361.74268
1660.3514,1066.3024
1728.3248,1255.1843
1834.2834,1006.33984
1679.344,1093.2854
1209.5276,740.5059
945.6306,380.7308
1157.5479,613.58527
1233.5182,652.5609
1296.4935,643.5665
922.6396,395.72144
1261.5072,839.4441
1390.4569,768.48846
1728.3248,1120.2686
1288.4967,740.5059
1360.4686,778.48224
1551.394,927.38916
1840.2811,992.3485
1763.3112,1029.3254
1264.5061,735.5091
1755.3143,1216.2086
1734.3225,1174.2349
1321.4838,727.51404
1309.4885,817.4578
1261.5072,778.48224
1253.5104,724.5159
1537.3994,768.48846
848.6685,222.8295
1297.4932,696.53345
937.6337,408.71332
832.67474,316.77078
1314.4866,596.5959
736.7122,414.70956
1740.3202,1019.33167
1811.2925,1033.3229
1798.2975,1044.316
1281.4994,791.47406
1625.3651,1181.2305
709.7228,434.69708
1193.5338,653.5603
1460.4296,825.4529
1344.4749,722.5172
1536.3999,739.5066
1235.5173,792.47345
1299.4924,534.6346
829.6759,423.70395
906.6459,155.87134
1677.3448,1112.2736
1321.4838,606.58966
830.67554,444.69083
1855.2753,1008.3385
1036.5951,187.85135
1300.492,899.4066
762.7021,398.71954
1243.5143,719.51904
1233.5182,691.53656
834.67395,275.7964
1579.383,1043.3167
1680.3436,1083.2917
1158.5475,658.5572
1257.5088,746.5022
752.706,529.63776
735.7126,341.75516
749.70715,419.70645
1165.5447,789.47534
758.7036,247.81387
758.7036,306.777
857.665,385.72766
1334.4788,633.57275
905.64624,469.67523
1648.3561,897.4079
890.6521,556.62085
1522.4053,745.5028
925.6384,237.82013
1390.4569,615.58405
974.61926,410.71207
1854.2756,969.3629
1737.3214,882.41724
939.63293,194.84697
963.6236,820.456
993.6119,1032.3236
1379.4612,828.451
1082.5771,1020.33105
734.713,461.6802
1823.2878,1109.2755
1731.3237,823.4541
1802.296,1029.3254
1305.49,777.48285
1294.4944,788.47595
1508.4108,975.35913
1198.5319,899.4066
1009.60565,449.6877
1578.3834,1158.2449
1272.5029,808.4635
1270.5037,710.52466
1728.3248,949.3754
1341.476,787.47656
883.65485,218.83197
1807.2941,1126.2649
1166.5443,700.53094
1025.5994,556.62085
1380.4608,833.4479
1246.5131,1005.34045
834.67395,479.66895
1187.5361,511.649
716.72003,389.7252
1829.2854,1060.306
781.69464,388.7258
